open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,datetime
1721710800000,66936.01,66945.48,66326.0,66428.0,1998.90677,1721714399999,133089313.4199794,97014,845.49225,56301270.8369496,2024-07-23 05:00:00
1721714400000,66428.01,66772.01,66386.38,66519.34,1335.70301,1721717999999,88980778.5767012,67904,635.14036,42309392.8921964,2024-07-23 06:00:00
1721718000000,66519.34,66644.01,66256.39,66576.0,1040.40214,1721721599999,69182095.0752264,60022,521.88487,34708931.918669,2024-07-23 07:00:00
1721721600000,66576.0,66999.0,66518.51,66888.0,1454.03116,1721725199999,97094775.3005555,94233,776.80051,51887756.1353142,2024-07-23 08:00:00
1721725200000,66888.0,67166.01,66769.99,66938.2,1233.62913,1721728799999,82665264.5264484,66095,599.36222,40159576.2402353,2024-07-23 09:00:00
1721728800000,66938.19,67024.01,66814.23,66870.01,857.8283,1721732399999,57414280.7838476,45447,430.21662,28794720.5094527,2024-07-23 10:00:00
1721732400000,66870.0,66870.01,66454.0,66676.01,1246.21722,1721735999999,83081758.4114084,72063,671.45142,44763123.1171786,2024-07-23 11:00:00
1721736000000,66676.0,66756.01,66358.02,66504.68,1312.7216,1721739599999,87307730.5691676,63942,619.09382,41183910.5826381,2024-07-23 12:00:00
1721739600000,66504.69,66744.47,65962.0,66092.01,2529.47985,1721743199999,167839990.9168699,162184,1179.26031,78270664.1761122,2024-07-23 13:00:00
1721743200000,66092.0,67349.03,65988.0,67227.8,2536.71832,1721746799999,169562819.7476588,145926,1397.18278,93371859.0160253,2024-07-23 14:00:00
1721746800000,67227.81,67246.01,66333.33,66584.01,2278.69793,1721750399999,151988046.7406034,133792,1133.02631,75553629.7854883,2024-07-23 15:00:00
1721750400000,66584.01,66780.01,65850.0,65857.99,1844.07069,1721753999999,122279749.9330969,121429,829.63389,55047167.8034864,2024-07-23 16:00:00
1721754000000,65858.0,66118.29,65744.94,65940.29,1593.59276,1721757599999,105010872.9166954,95477,811.84366,53500827.2920114,2024-07-23 17:00:00
1721757600000,65940.29,66105.32,65778.0,65860.0,957.71218,1721761199999,63138621.9026192,62919,477.41522,31475391.7912862,2024-07-23 18:00:00
1721761200000,65859.99,66062.01,65441.08,65536.01,2206.52582,1721764799999,145076336.8743393,85429,941.4715,61909951.4975712,2024-07-23 19:00:00
1721764800000,65536.0,65998.01,65472.54,65836.01,1642.73626,1721768399999,107978091.536326,70557,873.88551,57436470.986961,2024-07-23 20:00:00
1721768400000,65836.0,66049.99,65782.0,65872.0,579.4347,1721771999999,38196072.9170103,38638,297.26946,19596536.2739227,2024-07-23 21:00:00
1721772000000,65872.0,66043.47,65790.0,65917.99,678.7204,1721775599999,44738031.6841242,38788,355.88815,23457680.8646752,2024-07-23 22:00:00
1721775600000,65917.99,66054.0,65793.01,65936.01,673.09371,1721779199999,44373941.5043778,35879,309.83858,20427482.8283995,2024-07-23 23:00:00
1721779200000,65936.0,66146.01,65780.0,65784.7,522.47964,1721782799999,34434983.5486321,35757,267.79719,17650609.420104,2024-07-24 00:00:00
1721782800000,65784.7,66114.21,65619.98,65666.01,636.47823,1721786399999,41903207.6104415,43210,286.48364,18863540.4829893,2024-07-24 01:00:00
1721786400000,65666.01,65928.01,65476.84,65878.16,672.37334,1721789999999,44137850.0389195,41900,327.14679,21479669.733742,2024-07-24 02:00:00
1721790000000,65878.16,66111.5,65784.53,66052.71,601.26033,1721793599999,39669567.6464409,32821,324.10174,21386127.3468392,2024-07-24 03:00:00
1721793600000,66052.71,66072.01,65791.42,65860.0,571.42118,1721797199999,37668120.1404986,30143,250.90734,16539711.3141944,2024-07-24 04:00:00
1721797200000,65860.01,65914.49,65610.0,65814.01,673.83671,1721800799999,44294365.5995658,30399,315.05421,20711617.7803734,2024-07-24 05:00:00
1721800800000,65814.01,65999.0,65762.01,65898.0,585.65432,1721804399999,38585803.3100877,29069,315.36615,20778041.1123592,2024-07-24 06:00:00
1721804400000,65898.0,66080.01,65875.36,66078.0,597.02054,1721807999999,39399251.3752945,27413,317.58706,20960662.7295208,2024-07-24 07:00:00
1721808000000,66078.0,66470.01,66008.0,66437.01,1358.59552,1721811599999,90044639.4454756,64005,696.60751,46168807.5988975,2024-07-24 08:00:00
1721811600000,66437.01,66489.51,66301.0,66398.1,700.44001,1721815199999,46505823.8359431,35728,314.23196,20865099.4385133,2024-07-24 09:00:00
1721815200000,66398.1,66600.0,66343.87,66491.53,712.98523,1721818799999,47392534.7070762,41915,341.05549,22671112.738422,2024-07-24 10:00:00
1721818800000,66491.53,66555.0,66340.31,66367.99,516.00526,1721822399999,34288341.043909,36980,220.25047,14636809.726877,2024-07-24 11:00:00
1721822400000,66368.0,66577.0,66146.7,66215.1,711.92853,1721825999999,47230142.5537744,49319,300.54695,19942775.0186055,2024-07-24 12:00:00
1721826000000,66215.09,66900.0,66200.0,66344.0,1375.29818,1721829599999,91615839.7270015,94272,650.26316,43315940.1252818,2024-07-24 13:00:00
1721829600000,66344.0,67102.01,66282.74,66760.01,1965.47257,1721833199999,131296510.8253827,148133,1029.27682,68759423.9235625,2024-07-24 14:00:00
1721833200000,66760.01,66812.0,66093.99,66176.0,1849.25363,1721836799999,122738455.484985,108490,870.60975,57787263.5443856,2024-07-24 15:00:00
1721836800000,66176.0,66490.0,65963.17,66394.0,1874.8924,1721840399999,124188944.7166649,86287,728.90042,48295592.3807488,2024-07-24 16:00:00
1721840400000,66394.0,66709.55,66315.44,66586.01,746.52051,1721843999999,49670654.0639163,59406,323.46903,21518632.9779188,2024-07-24 17:00:00
1721844000000,66586.01,66650.0,65715.17,65754.0,1507.77635,1721847599999,99652544.9217351,84223,649.552,42923623.6075652,2024-07-24 18:00:00
1721847600000,65754.0,66102.0,65558.89,65652.0,1374.51802,1721851199999,90460500.5128689,76931,582.37694,38335789.8857768,2024-07-24 19:00:00
1721851200000,65652.01,66066.66,65648.0,66044.01,592.92725,1721854799999,39070298.2055716,39183,296.23424,19519102.8324961,2024-07-24 20:00:00
1721854800000,66044.01,66066.66,65130.0,65647.05,1510.33034,1721858399999,99034646.7238467,86425,661.27063,43357899.941629,2024-07-24 21:00:00
1721858400000,65647.05,65670.01,65250.0,65288.01,816.72775,1721861999999,53470806.3561433,59246,416.09877,27239658.2896779,2024-07-24 22:00:00
1721862000000,65288.01,65470.0,65111.0,65376.0,608.36693,1721865599999,39736994.0728218,49798,342.56725,22376693.2511613,2024-07-24 23:00:00
1721865600000,65376.01,65620.0,65269.4,65514.8,952.32582,1721869199999,62317993.0918129,44948,492.34707,32219323.5113626,2024-07-25 00:00:00
1721869200000,65514.81,65514.81,64220.56,64478.0,4405.9622,1721872799999,284387169.8134659,202523,1786.28823,115225163.3243881,2024-07-25 01:00:00
1721872800000,64477.99,64482.0,63950.0,64208.01,2378.6624,1721876399999,152704075.6739635,102307,1000.64833,64242627.5898894,2024-07-25 02:00:00
1721876400000,64208.0,64288.0,63861.0,64093.59,1654.47865,1721879999999,106049359.7679425,64062,699.06401,44812196.0208833,2024-07-25 03:00:00
1721880000000,64093.58,64288.0,63800.0,64220.0,1441.22498,1721883599999,92369407.9021079,58702,639.96613,41020441.1674857,2024-07-25 04:00:00
1721883600000,64220.0,64348.94,64123.3,64263.01,868.15182,1721887199999,55768979.9192084,34710,444.10173,28529608.4869326,2024-07-25 05:00:00
1721887200000,64263.01,64369.05,64086.43,64324.01,647.68953,1721890799999,41590346.4229382,35370,334.48544,21480810.5477853,2024-07-25 06:00:00
1721890800000,64324.0,64390.0,64071.51,64134.0,1004.28015,1721894399999,64528107.9351644,42660,485.27635,31178547.1517694,2024-07-25 07:00:00
1721894400000,64134.0,64419.71,63878.0,64352.01,1572.60803,1721897999999,100844995.0968564,76075,833.39882,53455157.7555087,2024-07-25 08:00:00
1721898000000,64352.01,64480.0,64218.93,64306.71,604.3172,1721901599999,38892965.3469609,39151,300.0707,19313764.5932887,2024-07-25 09:00:00
1721901600000,64306.71,64314.01,63973.46,64165.68,834.35878,1721905199999,53472052.4337611,56362,334.43937,21432566.1092523,2024-07-25 10:00:00
1721905200000,64165.68,64284.01,64089.72,64096.0,1115.62453,1721908799999,71613588.8518231,46054,512.93676,32924070.6511371,2024-07-25 11:00:00
1721908800000,64096.01,64400.0,63900.24,64124.0,1628.67274,1721912399999,104446738.1874529,78193,754.67486,48391735.1111215,2024-07-25 12:00:00
